X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15
1.369715153837676e-17,6.279075508433092e-23,3.5885357433350326e-41,1.8161086176783125e-08,1.7332338990970853e-44,6.100035329961044e-42,9.100571416036628e-49,1.2337326286607941e-55,6.118260351102403e-65,2.9502276241759317e-36,2.1578053351608014e-13,0.7682588030046242,7.563603589481123e-47,1.3221290324796748e-41,0.6393636320185612,0.03150488308081428
8.804040850839776e-107,5.003313560611778e-52,3.997157261444731e-145,7.98886472971652e-103,1.5565907210145954e-247,1.11872811621589e-75,1.6585765939045136e-112,3.6844382069462137e-119,1.900028464666535e-198,2.0748660904513133e-110,8.223236110532888e-149,2.230864232685473e-123,1.0581787527271748e-148,1.0,2.0059949657829603e-107,5.547121224929005e-55
3.3291018870862167e-133,4.3417379758731597e-182,0.0,6.512243689225198e-137,5.044371561137165e-132,2.8600940244275183e-195,7.575939002260043e-128,1.0,9.150663867538517e-142,1.7651411692958e-80,0.0,8.87917975459346e-86,2.206471759193796e-230,4.1494772286456543e-78,2.907014929181289e-235,1.3939086151898002e-117
5.559469512106527e-58,0.29940948255069055,1.2458543164881341e-62,0.016057449478058743,4.9802048614789835e-31,0.4308334833708356,5.80855813637323e-14,1.1692507592549295e-55,8.564109615350533e-82,0.07598300899228298,6.39007382541961e-31,1.7288455509433408e-29,2.012190448345038e-72,2.4210215417652176e-34,0.8477648329731649,9.981537762366571e-27
4.150282300766517e-136,3.118444774527182e-123,0.0,3.250559426385463e-113,4.828409422067283e-144,6.87620145371603e-128,3.427929026492195e-105,0.999999999999998,7.779588417401418e-39,6.266117155919578e-08,0.0,4.862144450448577e-102,5.994814874082812e-09,1.3473541141400335e-92,7.339453326928139e-190,5.021867395247285e-50
3.426266793414824e-225,1.3437944013918395e-150,0.0002595049989987027,3.018050573435111e-67,0.0,0.0,1.0706948337254526e-28,2.0111862534608458e-48,1.2950026410719916e-183,2.1426335555029704e-46,6.892959654275073e-306,0.9999999663285771,1.0181692850912036e-247,2.225531627332977e-188,9.735457857211194e-133,3.3131551697810057e-228
1.6188238944360388e-14,1.0747881579498968e-68,1.0,3.601845001929849e-119,3.1876040457256784e-20,1.591628475039168e-41,3.277079327421017e-69,1.7772825029650006e-136,6.078883786981379e-95,3.6387240313181874e-81,5.237302660760572e-108,1.2667599415083396e-115,5.546029640810522e-100,8.429437850270811e-260,1.4445383529515338e-117,4.6015652671090194e-79
8.101836771629235e-64,0.06353030614474174,1.2519949790073646e-44,2.756276283850084e-25,3.711839706918253e-35,3.778537033554424e-25,5.0190471607085716e-54,1.3937355328950637e-44,8.103541474932783e-77,3.18779817211099e-45,0.07956320951980912,1.3582827623734495e-22,3.1566888280567524e-71,1.1072561003915873e-43,0.9948032950749923,4.733350641103879e-39
5.668128315242613e-98,0.004077852002522331,0.005044109048227443,2.202878577371613e-171,1.8910899471273444e-159,4.728743931844303e-133,0.9977711280170913,1.1270567955208964e-276,2.4569997611962644e-161,5.532883724851778e-220,0.06641313260535243,8.66548986622077e-124,2.197734297179483e-124,2.0610638983708972e-226,2.120161750980691e-91,8.579490509058774e-145
1.7653792477468713e-112,0.8758352622017052,4.5674787785763684e-71,2.3427920852844714e-49,5.618937615029097e-80,0.37749525150494095,5.817293664260993e-41,6.419683015550091e-62,5.307044736785694e-80,2.501365424636344e-44,3.07817489357679e-41,1.132096965795759e-33,0.025442888419801857,0.006691187209235388,0.29952932413685324,2.316060615446241e-50
5.78415319405254e-51,3.700070408013634e-272,0.9999999999999999,2.764225333173077e-156,1.894488954974535e-74,1.6104753794156293e-177,3.1086707828003014e-65,0.0,9.00272730400201e-88,3.671471759469517e-108,7.141483467994977e-112,2.8342463895489405e-129,6.35706896009741e-133,0.0,1.745452179489712e-156,2.9814276273371897e-76
1.8875208269730746e-34,2.1086561131113615e-24,2.2650621697823257e-43,0.1953313811056787,4.779037340345497e-39,2.572627588616507e-25,9.061187549284458e-06,1.4820234351059355e-18,1.9064115883221036e-71,7.480698231873486e-41,2.9978754610402207e-18,2.2363094669051058e-24,1.0470766788015768e-45,4.000726233833326e-37,0.9807372999296208,4.542435917143592e-40
4.939366046032181e-31,0.3120114819584229,0.013375047170347399,1.5450935611584056e-82,7.409319999110102e-64,0.939089976493,3.959277577111526e-135,0.0005607005874421195,4.319066141832183e-92,1.0523996293580993e-111,1.7317179194100114e-58,0.05368271056555128,1.7233376270710662e-139,8.237766364269091e-96,0.13303312178124324,1.41226486680261e-20
2.7137393816411745e-52,2.722494511523421e-28,4.056256542884251e-34,1.7177179424921366e-17,6.552174116614899e-31,9.201509357749191e-41,6.231249424951201e-48,2.2272057882436702e-43,2.9879217787154932e-78,1.4436423415977667e-34,3.285021764100548e-09,1.880351336524163e-15,5.673475475306418e-55,3.0289972714594752e-37,1.0,1.516494626946125e-28
2.397771313967305e-53,0.03885094043280737,8.693494612873494e-84,2.8452934092832437e-41,1.4775079852030416e-47,1.4254577127690115e-123,4.160528002457113e-124,0.0,4.766041174522044e-106,1.9654113600087506e-34,2.77982352619697e-46,0.9989827343568589,2.55476184882357e-28,9.359873547182007e-94,0.022893249755763245,1.0238000422970415e-32
2.6328158216490465e-133,5.938983086599085e-211,1.0162307053944499e-64,0.0,3.194137708358861e-136,0.0,3.1341310799352964e-269,5.423508009501148e-54,0.0,0.9997690200117991,5.761241745081551e-178,2.231307742355913e-70,0.02149201304314791,1.5156151281678852e-84,3.315477726418999e-304,5.855060633241855e-197
1.9788757014446077e-75,4.189786416178016e-102,1.1596004026043363e-125,5.0923904706057e-107,6.80010717386246e-26,4.7210347149672334e-93,4.950939169830878e-112,5.480990275556544e-23,4.966110518949211e-08,0.09451945768519146,2.0448805001156434e-23,0.007177946002875219,0.9954971367161608,3.9162815071109884e-114,8.621989501263882e-114,4.219900556550948e-32
1.19978730479683e-114,2.7413503701711834e-127,4.0387220451487305e-239,2.041572558774091e-146,2.9817573860994497e-16,8.336213840437961e-65,3.18996345578542e-112,2.504387967131371e-53,3.059153772518409e-20,2.348603088839231e-20,8.854462765150296e-92,4.327285973223324e-53,1.0,2.6115182603613217e-129,3.106549859587659e-156,3.1202604487001908e-198
1.8054100946491377e-42,2.260871984787357e-11,7.367941049460226e-36,0.0983689957105743,1.8887407000782405e-37,2.1274499708728154e-14,1.2357705281820439e-30,3.015912039169508e-20,4.231078761916411e-49,7.742101240759231e-11,2.434955592774491e-15,4.40344598592561e-19,9.568124901511898e-41,0.009608064685412176,0.9951036256470449,2.185879811090716e-36
3.591557090557103e-190,0.2215081033905252,1.6326715104761937e-105,1.203128499293776e-82,4.237346682882795e-53,0.972682418081856,7.260890681021056e-192,1.139366668610954e-11,1.0602509830547255e-86,5.965258956401349e-80,6.73082328601358e-42,4.745057112598841e-54,8.5395498039161e-52,3.192624960616336e-50,0.0694483525556495,3.751326444196495e-06
0.9974376953576657,2.590591416143579e-07,9.13541053455996e-78,4.84404977767806e-165,6.540304575440086e-82,0.02469809320406572,0.06714199931194174,0.0,4.506863511370581e-113,7.47788305814587e-47,1.9509817657280276e-19,9.379048279803283e-64,1.0950376301226298e-193,3.4050762641303363e-59,7.018919125671534e-91,1.2343999069004275e-37
0.2650499488141621,7.287149755490364e-19,1.2979378452474606e-37,0.16034592997636138,0.08401813279928162,1.0070938702145435e-37,5.771325346905797e-52,3.3306871111620353e-44,7.252202720647292e-39,3.127141222185848e-49,8.110322624272907e-21,1.200980503844042e-07,0.18835980159375224,1.9252016478615033e-40,0.9281698367637767,2.211579069614124e-39
0.02028542330882622,0.9997804643474268,0.005073799136920726,1.91808653989488e-08,0.0010404278069100319,5.301714203785293e-09,7.602564791337377e-31,5.916240845517891e-35,9.418626571276285e-58,1.1796877124119284e-47,1.0651593916910502e-34,7.481787890026234e-09,9.067837417796619e-34,3.226219451101075e-17,0.0008359322472469945,1.8463315103481567e-37
1.2163198618913175e-50,0.1014807075297695,4.6775479489607816e-243,6.412674966969286e-10,1.4731405326349079e-80,5.928068847914731e-32,0.977592174392272,9.332660429322527e-152,8.125603587883241e-214,2.905357133235824e-29,0.02695283316218057,2.3636041027733463e-27,0.0043408657725867005,0.1774001622381606,0.042415688995906656,6.67e-322
2.3404835622804473e-38,3.777861549247959e-18,1.1781381426352554e-35,0.19127501654638285,5.483751257212829e-35,4.6265092092985435e-30,1.5203342275305465e-49,8.708841340476813e-39,4.5239156985928605e-56,6.76103690178453e-31,1.3840276296746658e-18,2.9413041533541673e-13,1.3387997840327174e-30,2.409365541556566e-31,0.9815364832980896,1.4406198395354983e-37
9.304131598453672e-248,0.004864786638825506,0.0,1.7641829066750724e-115,4.331866810097485e-183,3.520424221559121e-176,1.9798837942402522e-140,2.145880336284851e-179,0.9999881668554675,8.754660469476546e-21,9.213916489027651e-104,2.87175234456e-313,3.003090469561633e-203,2.364414168073847e-137,1.0584145575332693e-25,7.940244045372656e-241
1.301223551637389e-87,1.1160936964659482e-243,9.438175519482632e-218,6.660913920954649e-72,9.129656670678665e-236,8.52722596841793e-132,0.0,3.754466037745893e-160,2.5359061725330705e-265,9.8241461300077e-298,2.17356136771818e-93,1.8348401751068102e-34,3.907041255103484e-138,5.758612370799727e-88,1.4084165254726191e-294,0.9999999999999999
2.030475437311607e-42,4.2582983832644785e-08,3.5069603569575372e-37,7.52083410365156e-19,9.948877187082132e-21,7.929760002998903e-08,9.157422545545698e-46,3.2607969847342745e-31,1.2682109845730737e-53,1.0888563881014288e-31,1.8399080247309214e-16,2.9947852297932675e-15,6.442161990257334e-43,8.031139897440338e-30,0.999999999999996,9.936542226416443e-36
2.7627714609852995e-96,4.0011853782851925e-113,2.7440615670252466e-84,1.0289927330751207e-171,3.614147984664278e-45,1.0799691773164883e-162,1.3252090861759134e-44,0.05265691808301709,7.498026752344721e-11,0.9797962089974468,2.4775747504362198e-45,0.027322535267417226,0.19099768815038184,1.4913219489367811e-83,7.01419170911113e-129,1.4234224471594349e-08
4.106091533626372e-120,1.095215004237434e-06,1.3168397803416654e-114,0.010529331507070234,7.9653379083661e-70,0.47315219573877937,0.8425342485372093,8.748388088570209e-93,4.6603905561888086e-107,3.454326830518731e-24,3.60181618446178e-49,2.0253575445857283e-74,8.352623469726204e-116,7.335225108337544e-87,0.25720064713415214,1.8326234779344906e-119
2.0567137941450257e-87,4.37823663196773e-236,2.789820700772892e-158,0.9869685737393862,3.278573577336668e-234,0.0,0.0,2.076341933940102e-250,1.574988981746102e-153,3.209601099102912e-277,0.16091312703083527,6.7738337e-317,0.0,2.958679690716969e-287,1.6479174308909363e-32,4.952085125163281e-249
1.1755849784712812e-29,7.303316771063203e-54,1.2566345334576644e-152,1.1537280479657227e-29,0.017326335698874106,3.0728540959017015e-75,6.790055071571941e-103,1.1360411721024688e-23,0.026779741313684196,1.420591403128302e-16,1.9393359489329206e-75,0.0010864443493260737,0.9994906018493108,2.3559600320675484e-127,1.1234789982402333e-24,3.8908937549941e-178
2.99555347929584e-10,6.523226024673667e-174,0.9999988885782719,7.546655334798097e-22,4.228096988802127e-163,3.2965176335214674e-169,3.552528314558905e-181,0.0,1.2059984546227873e-241,0.00138116004112308,7.639484836389479e-05,0.0005562336828695559,2.6606052466492717e-06,8.831925211631912e-210,1.2809742764534409e-141,1.9686492512728367e-113
0.0733445767694833,0.7137307873600278,1.02246856831256e-56,5.607390911069035e-08,0.6716160505470022,5.869133172951912e-29,2.1979236780072374e-24,5.968576708561353e-72,8.518079228637989e-84,2.1076887246060097e-41,6.498681146887305e-06,0.17531782056543296,4.797831017331952e-09,1.4328799777919442e-41,0.058347910249959486,1.2826943880135063e-35
1.0087541983409212e-53,0.32081984590309803,6.984315844856542e-62,0.14821061420800785,1.7456365614156604e-34,0.35366944934526773,0.1560456920028259,1.7176471816134644e-59,3.313725156013468e-80,0.07081467277568797,2.5999613023221184e-14,7.93768587649506e-29,6.0543485829283235e-81,7.418930733525035e-24,0.8489176550394296,1.5396966338149812e-34
2.5090679566396127e-35,0.13380785376796323,5.74467332971037e-42,1.3003528291762618e-06,4.770081822976567e-31,5.131140922740086e-32,0.19449362203890033,9.215410309085146e-50,1.1596596741997473e-69,5.487956895114773e-31,0.02027961331632355,0.08054891501714304,2.301487687624231e-34,0.08993405476846277,0.9639917865940116,4.75908408281553e-42
8.39604194903178e-32,6.808197551664842e-41,1.857044516318725e-83,0.9987117129475198,5.2112250858125616e-82,2.291071105929308e-16,2.3313023570094123e-10,2.2623740188188385e-140,9.173109710097474e-73,1.466021648650273e-25,6.02152608966329e-157,0.017027837261587266,4.743562286272386e-29,3.6374834292034475e-65,0.047801330312280836,8.854312849769366e-58
0.9998740365227405,0.0065986309443199186,2.5491272632867592e-61,2.484402823804514e-26,4.230560268951102e-24,0.006602600667365084,0.0037455619546113324,1.6757327841752355e-176,2.618143149437391e-183,2.3105140331810147e-132,6.301188345351952e-78,7.520784118786176e-09,2.367201387026126e-233,0.0,0.012277849463696039,5.3303680766976954e-24
3.4212003437773053e-190,0.19770660282123043,3.3708999100440356e-180,8.203326818528041e-186,4.8616180100560514e-160,3.5550183453478625e-159,0.6489606905246876,5.0936798746538485e-96,5.660108498133101e-175,3.992274294869443e-98,2.7799263019822027e-25,1.7475394075578734e-47,0.2632709239180485,0.6644602790059088,0.17012665751532233,1.4920367580716224e-150
4.717824948543044e-10,0.0011424368072705227,4.5064309280299996e-169,6.851486701326769e-23,9.00674787811199e-114,0.9735440973533052,3.598500995448432e-97,1.0438998307166942e-187,1.8693063493430287e-06,2.8861219746250136e-93,1.3252912541692146e-74,0.22833868767948798,0.008486937525394481,8.358399408067169e-125,3.071537651923302e-05,2.219228311272024e-121
3.064220359037862e-119,4.5006316516204215e-87,2.1550852580570007e-32,5.3033040322266624e-70,0.0,1.2882887193085636e-95,4.64456867911867e-168,0.0,0.0,1.5487660683438502e-282,1.0,0.0,0.0,0.0,3.087227717788378e-11,3.1131420884710965e-244
1.06348260678263e-12,0.999708447195125,2.0509457071945245e-50,4.150504341829154e-25,9.098124309690414e-22,2.4602655850648423e-24,6.030801568198952e-32,2.4885665673814686e-47,1.3184688734177427e-38,2.1410780154218236e-26,6.167953531062998e-14,0.024088911808676245,1.8763655614393067e-55,6.686165204984333e-15,0.001656784411443176,2.9563876932896056e-48
1.2501055658064346e-134,1.6279325660916266e-67,3.4153413289491835e-32,1.8014275205295014e-229,0.0315294174587274,7.083661419599863e-129,0.008712930376506414,2.8594419901094956e-24,0.9994631033537045,1.3142896528553627e-15,2.575426999116956e-75,7.958419069336613e-202,4.4e-323,1.2426299425999067e-181,6.141906094656372e-123,0.001867006574603889
7.014735806236099e-39,2.162668430269014e-110,1.0318041068684409e-61,3.755933152155547e-150,3.3793570826657727e-109,7.689401597063252e-51,9.449440192175896e-122,3.6456871634757653e-41,3.526797789094515e-108,4.372420320904478e-10,4.5310308079358926e-101,2.2359759977826557e-54,0.9999999999999999,1.1648586388525047e-121,3.585147657593029e-167,1.0826478255813769e-286
3.623972186709074e-100,0.0,0.0,2.130654937457645e-32,9.515423777318623e-32,8.883027920296188e-256,1.918865969697906e-278,7.544349344149822e-06,0.10339030624194939,4.12092180948086e-115,2.3071277896573556e-96,1.611554851048987e-124,3.212537596218657e-99,0.994640862079514,2.7606903859558633e-210,1.0600900640127328e-49
0.8863781783790906,4.560284983518073e-26,1.62181035688114e-52,0.060901688808392244,6.85127221325672e-26,7.559384580529701e-87,1.2611999345880934e-86,1.950100415961118e-175,0.08907444750062499,1.327342010175973e-105,4.192292459266762e-76,0.09897446928592318,0.3676771959637699,9.321111126322416e-114,0.2402248654779487,5.16859450174893e-89
6.156188957456268e-45,2.232156116932695e-115,5.895679766283441e-117,7.473644415926132e-52,0.008955614093833145,1.1536557183754869e-61,1.8884114156588788e-264,5.108704732406078e-229,0.07747471796627652,2.813176046362893e-84,1.900439322379629e-135,7.380388607116366e-100,4.054982507339671e-31,0.9969540937536935,7.211337179199989e-85,5.488163782938586e-69
4.59916633143564e-48,0.5240601052026878,4.670047241411233e-59,0.00019489833989827694,0.07921904831316322,0.769286457713309,0.17012308893451944,0.0009163594037718085,1.0220252495683878e-41,1.3610768025567243e-12,2.5805769184609036e-31,7.2772635258284365e-25,5.31752847463493e-38,1.9654399561127234e-40,0.3135936086871006,5.227530142280272e-07
2.817115249253281e-127,2.0622991781793078e-88,1.5966106049412224e-11,1.3409119068026044e-69,0.0,1.6499753214742077e-102,1.2112385015649071e-175,0.0,0.0,9.257616773268036e-269,1.0,1.9792823884919423e-187,0.0,0.0,2.3230837237471956e-11,2.1572827696700192e-72
1.744586023993273e-30,1.531857642252599e-15,2.5086858829728643e-126,2.5849921965753167e-232,5.508668679834531e-165,0.9996337757514233,3.585115077621692e-144,7.102205233936816e-246,5.773766055321309e-102,3.3031249615974696e-40,0.027059303304631924,1.6497235093816276e-73,1.2516083314784544e-37,0.0,0.00032936532078400984,3.263306153515064e-07
6.639748014629542e-37,0.6840816762700973,1.8734692009404063e-57,3.579608643902803e-17,1.9940538157461814e-40,0.3789678435090368,6.410404205885282e-22,5.710628869923187e-08,3.5089012352208695e-36,1.483523356274496e-17,1.1417466048157365e-20,1.3069513414701098e-10,2.4743338599142724e-46,1.3740964331503144e-18,0.6232300007040507,1.725121127669974e-07
8.81143809235373e-142,3.8952351390072215e-92,0.0,6.256721292291971e-171,2.706315893726637e-124,7.309461579280123e-38,4.3098747678346133e-94,8.840650368367271e-32,7.008714002787081e-116,0.018229845431993887,4.1483422939648786e-91,4.6434933642202953e-54,0.9998338225602921,1.758793067357558e-105,2.071208482591136e-168,2.88335799e-315
1.3952183201272025e-90,2.8392007607736284e-51,0.001287097699737465,0.9994544940123546,0.0,6.274499679030479e-25,0.03300087541292717,6.293018590187172e-237,1.0286378174239173e-193,4.446759238118029e-83,4.9316432859392086e-207,1.8931168024084947e-20,5.967765644445094e-129,1.06566020409828e-177,5.486178939028783e-31,0.0
5.4093617116388356e-104,6.233176957348639e-50,1.9992427969317083e-60,0.9994518027446809,7.676390575393714e-240,6.586434581437286e-25,0.03310731022610235,1.7698848247677631e-162,1.7732444329839939e-87,5.525674956300624e-121,1.7347037599298704e-276,6.505125477290847e-20,2.0927929917389637e-123,5.825303607965566e-188,3.0445034348502682e-31,0.0
1.1137365751910955e-97,0.7665838355298794,6.0141442138635664e-80,1.026376233251886e-12,4.55708657736713e-65,4.523356567881838e-27,0.16277517852391415,1.5569078836893173e-77,5.606770707157668e-116,3.873721385994322e-95,4.031926980002452e-27,2.6821763040529048e-33,0.012714946861639815,0.6210398973730278,0.0011137136128644618,4.191783364048282e-76
3.2954517810074e-136,8.46615101233316e-47,1.4082042133338455e-148,0.009356096259851733,5.546630520463198e-129,0.20954755981252557,0.23917226767627212,4.99446e-319,1.592663056364848e-223,0.9378089078125554,3.690874385701797e-53,5.721682059931604e-97,5.374100155507111e-170,1.0794791272764208e-174,0.13897252405207342,1.9379157235479476e-174
8.060359707548805e-10,2.1743108584443916e-46,6.324751953422979e-06,4.542249286447184e-111,4.314057071173033e-163,8.799255173464e-311,1.38238327070125e-197,2.8162877355799737e-186,8.843977505638985e-22,0.9999999999799988,2.1980637994187674e-93,0.0,3.988721737692963e-251,3.933858953791139e-45,3.781364506376408e-185,3.157724281914832e-239
0.0836441285245533,0.9894985358928237,2.2504126526437437e-21,7.287332537335866e-79,0.11788119334174027,1.1434358066147954e-26,1.0831218423473965e-46,2.3189186967035005e-41,1.9510488329660868e-84,1.7733887561420758e-64,3.145165303502655e-28,0.0005010745128625772,1.6245831651004128e-12,5.862339059365275e-191,0.0002835665462454925,9.88517340059984e-39
2.3103248713800563e-97,0.9131209496301581,3.068477858475294e-80,1.6713215922010148e-32,3.1914494895661898e-84,0.3494143703657289,1.3849593466987186e-66,0.0021824073514386984,4.441957965760642e-69,4.9509577149602046e-23,3.5189813756836055e-41,4.194770463665925e-18,1.7083043267904573e-120,3.708895545370428e-89,0.2100356308500818,1.93597964627929e-53
8.667934262130765e-94,0.9593313817557595,5.727535948779826e-159,1.9956186844259857e-39,2.9336997857354494e-229,4.96992485033869e-05,2.779379930860907e-20,5.5633747785688e-171,0.0,8.264147442777218e-210,2.468921134106565e-21,1.4699406421506001e-54,1.1182216970819259e-125,3.9271062794270745e-66,0.2822823010898308,3.3508618013941924e-86
1.6349695538979111e-109,0.9778965100971176,2.1289289951356432e-76,2.0443806243992075e-27,5.8907742630769415e-67,0.15440080623349792,2.609780033881824e-25,6.777372645897478e-66,2.6875505731664792e-77,1.0816308695326079e-50,1.3366133329698352e-40,3.13845419892245e-39,5.1274115804947575e-93,0.007746461606173969,0.14077925595380783,1.608440506012023e-44
1.568979980491707e-46,8.61285125768068e-200,0.9999999911459238,5.168531924375999e-74,2.368949833951924e-103,3.1350085676516204e-197,8.49110078096384e-166,0.0,1.794176243672823e-256,8.414728277031644e-51,1.0670384524447645e-30,0.00013307198081727675,7.447984914598652e-21,1.9810289507454864e-202,9.667376862031717e-184,4.447090462594947e-142
3.852825662191928e-47,4.1730754604739725e-267,1.0,1.314173766840589e-139,5.060249662352431e-74,1.1464813379848674e-172,5.142617412651003e-66,0.0,2.3178099649393724e-91,3.491890795320241e-100,1.979277315884427e-109,6.5555062112056125e-133,8.92641863545286e-123,0.0,9.488048444347962e-145,7.344040962592885e-71
6.993736423811165e-42,6.822412790081671e-66,0.9683400853183655,1.4338320127499284e-65,0.0,0.20812108552666098,0.0,0.0,0.0,1.9538616942751622e-69,9.637812543772992e-70,2.833943174666951e-212,1.674530121756804e-109,0.13785170628187862,9.75335073095274e-57,9.144201127635755e-241
3.443454325187056e-86,2.4568542257405223e-235,2.295591786720389e-222,2.0597302066020846e-71,2.3367354957215898e-231,4.7703327002698136e-133,0.0,4.276816788270268e-162,3.13041083171783e-266,1.492063142356398e-292,3.576856025334046e-95,3.5144838948410734e-32,3.4822500707311885e-153,1.8186984490249984e-106,3.42847808870693e-301,1.0
5.960508735687642e-128,4.913550413120337e-286,0.0013241294849467887,3.8607934514322746e-92,0.9999991233401693,1.9061824954338239e-143,6.3102223349674285e-114,0.0,2.520197739590897e-85,3.115978646668863e-109,1.84821062819174e-125,6.2770147765908176e-192,9.474689396006186e-99,1.277236493855598e-85,2.252396587510881e-182,1.0570404761887042e-46
1.5626502511907255e-38,1.0941580264328139e-270,1.0,1.1590455336714762e-149,7.295944301030918e-59,3.1793439494652e-159,1.9313646301193305e-54,0.0,2.1607860291996575e-78,3.785733145967552e-96,2.3571263822172676e-92,6.389864611774149e-97,5.104057100753319e-121,0.0,6.340974452333992e-180,7.323029183210241e-120
0.0005881713980138133,7.047960928766168e-09,0.001561250989481519,3.3434032295178653e-94,9.659120566889033e-177,9.396316014377584e-246,0.0,2.118926136459614e-142,0.02097032703129512,0.9997787064815669,2.726410447876774e-75,0.0,7.189367558892296e-216,1.318771171682606e-91,2.7672882027344877e-106,3.2285286625594735e-221
1.7463211616155435e-223,1.2151424207915334e-32,1.934333987537928e-136,8.080426696723159e-108,7.752636506624703e-08,1.7138984607760063e-71,5.067113172487653e-22,0.22745849281711647,0.8208684758684274,0.5207595531847127,1.1362031532103712e-35,4.0571545666041233e-150,0.010030335191622193,2.4339315133471874e-83,5.042693745975577e-40,0.056093310774164684
3.6592403066932415e-42,0.39964296753148837,1.3238803596435047e-82,1.1034178950902145e-25,1.2084675191872955e-37,0.5979746165626141,8.19645357024585e-20,4.8649238755950705e-40,8.198436282735913e-07,1.0408165957058482e-33,1.1201155362837125e-27,4.632189766728179e-22,2.686488541463785e-16,1.649309975012393e-32,0.6947746803451809,3.635789071155264e-49
2.513585971911111e-93,4.280917374354225e-220,0.5251062006276935,3.3459324937405113e-192,3.033179131598804e-133,2.5565118022094257e-191,6.250719180378154e-168,8.700344664380005e-128,7.319225212691809e-225,2.400317584439662e-234,5.979479218080546e-71,3.3402722179406816e-119,5.402514179399999e-167,0.0,0.0596018677690179,0.848947051011306
3.1448636554782844e-05,1.0043078544027102e-205,2.912995686249127e-05,1.1360464116951829e-63,1.46375639288834e-102,1.1427366995227513e-195,6.341545456691455e-24,6.772313339187948e-79,0.019106691221013824,1.821208914724388e-11,1.4316337885825912e-82,6.855479278838513e-152,3.769638001994243e-49,6.966071809403095e-48,2.488521301029859e-84,0.9998174495941816
5.90291084938595e-141,8.767367554725124e-116,2.2980485826557024e-116,7.526323651212707e-214,9.861435245373762e-133,4.1977573758525764e-92,1.8218465528410016e-126,0.12710039063069942,7.432207515652487e-83,0.8659549081929315,5.2600170679799587e-92,3.3198136523073985e-48,0.4837019616231621,1.283618036295334e-99,2.9354207110557245e-220,5.885456821435805e-90
9.888850735854215e-58,2.5087934144182313e-15,5.306524645187389e-38,1.1306340741846816e-20,8.192379697724859e-28,7.21532550744642e-30,1.4812416606741635e-50,6.331294210066856e-45,9.419193936279524e-71,1.5215741362277794e-36,8.360555658950304e-11,3.1998134972965025e-16,5.486047898836401e-61,7.027839895382799e-37,0.9999999999999999,4.842329084798054e-33
1.1099536384656566e-144,2.133090719967193e-236,0.0,2.42722168137574e-103,0.0,1.4173735019837945e-228,4.411416962097746e-193,5.265859780715434e-78,3.5137343933569752e-189,1.564304461723117e-236,1.1246301310969247e-149,2.0205680714444606e-130,0.0,1.0,1.6414767058346129e-168,6.284601047411785e-65
7.272166563056605e-40,9.044792866532722e-269,1.0,7.372100477300813e-142,1.7724944374158072e-63,1.6609977846874076e-162,3.096801837472338e-55,0.0,3.632976117037641e-80,4.442681785054842e-91,4.114626059337431e-98,9.041065308556155e-119,4.8340955011944454e-105,0.0,4.443889032034987e-177,3.155136595929101e-116
0.026278285761982736,0.17465293016983463,4.124061922014239e-70,4.6003225701232824e-101,0.9708006900132173,4.630138331814692e-37,9.436992098592159e-22,7.062963489987492e-79,5.85566240672001e-133,6.096303600784574e-84,0.010417602921978183,0.16175752875373503,8.808690546121039e-68,1.3926436751782984e-144,0.008820509690938871,2.129344290801153e-34
0.007726765278632193,0.0002344580931858463,3.0655619423817406e-109,0.030914693398502512,1.0185488256664133e-36,1.1526205986985722e-13,0.018879981536959328,3.2417990666517773e-190,2.1208265542889805e-51,1.188885334321261e-49,6.068119412747267e-61,0.9990848430243865,1.0571565919893253e-55,1.0570409580039344e-52,0.021390338845120805,1.4100894071714445e-19
9.054131422184314e-158,2.136186840670257e-224,0.0,6.36393312621085e-54,0.02938589955203548,2.6768239110472085e-152,1.6758337913017258e-278,1.4653870468146014e-162,0.33772178572481076,2.546889526037504e-84,1.935865237066581e-122,2.0865360453351046e-186,0.0049019113419564945,0.9407743808265392,6.560630089255553e-199,8.846640388496587e-99
0.05397188027731266,0.05875198751287665,0.014686428121123682,1.5043935516604064e-21,0.070859431765812,0.32468723485733875,0.07808712489146939,2.1706464656409793e-31,8.858066373799433e-89,2.731416614989836e-31,4.633716526207747e-16,0.019893488008188104,4.70102797596897e-62,2.7809828046756363e-51,0.9362068892308126,1.1395082598251985e-41
0.9999424566298695,1.79699030195258e-37,7.248313058002595e-15,1.3803190085472241e-14,0.010628209622535733,8.534270021391927e-71,5.214292876448121e-140,0.0,3.085351603633154e-112,4.7508987805668605e-31,2.063732526993217e-49,2.3458448451646352e-09,4.6635594674337544e-39,8.686499358839562e-25,0.0014575970778028943,1.1092107050662608e-53
4.683578557028153e-25,0.7834681352049175,7.544571960564934e-74,8.04155537040861e-10,7.379420906812539e-34,0.19888860689277812,0.028068176468610356,5.070976092752496e-39,4.634335219262744e-43,1.570041083463953e-07,1.4913511735571858e-21,1.154213778150528e-08,6.699669100398844e-46,8.631639579146358e-45,0.5880758289850733,7.681336740272722e-48
